created_at,text
2021-10-01 4:26:32,BKF: Hanya Indonesia yang Berani Klaim Ekonomi Pulih dari Covid-19 https://t.co/4uI6jSvG0a
2021-10-01 4:49:22,"Upaya pemulihan perekonomian nasional -- terdampak pandemi Covid-19 -- oleh Pemerintah Jokowi terus dilakukan dgn maksimal di segala lini. Dan meningkatnya kinerja ekonomi di tahun 2022, menurut Menkeu Sri Mulyani, ditopang oleh pulihnya konsumsi publik. https://t.co/MuHXsVh4d0"
2021-10-01 5:00:00,"Pandemi covid-19 sudah berlangsung selama 2 tahun di Indonesia. Ada banyak sektor yang terkena dampak oleh pandemi ini, salah satunya ekonomi. Penting banget untuk menjaga kestabilan finansial agar dompetmu tetap tebal di kala pandemi. Coba terapkan 5 tips ini!

#idcloudhost https://t.co/1yo5Yyj6s9"
2021-10-01 5:24:19,"Andang berkeyakinan, bahwa kedepannya Kab. Jepara akan terlepas dari pandemi Covid-19, dan masyarakat bisa beraktivitas serta ekonomi bisa normal kembali.

#PDIPerjuangan 
#SolidBergerak"
2021-10-01 5:24:46,"@Aswicahyono China masih bertahan pada strategi zero case.  

Dampaknya \ke mana-mana termasuk ke ekonomi global - dari harga komoditas yang naik, listrik byar-pet, sampai logistik yang seret karena awak kapal nggak boleh turun ke darat karena pembatasan Covid."
2021-10-01 5:36:45,"Kabar baik! Purchase Manager Index Manufacture Indonesia kembali naik setelah tertekan selama pengetatan PPKM. Kita optimistik ekonomi membaik, dg syarat konsisten patuh prokes dan vaksinasi utk menekan penularan covid-19. https://t.co/kYqSDYNoG8"
2021-10-01 5:50:10,"Para pendukung Pejuang Kebebasan Ekonomi (Economic Freedom Fighters) menghadiri unjuk rasa untuk menuntut penyediaan vaksin penyakit virus corona (Covid-19), di Pretoria, Afrika Selatan, Jumat (25/6/2021).  https://t.co/mEhX7ner9m"
2021-10-01 6:03:28,"Pandemi Covid-19, Pemuda Asal Mandalawangi Gagas Kampung Ekonomi Digital https://t.co/3sOQBefgS8"
2021-10-01 6:05:16,"Pulihkan Pariwisata, Bupati Banyuwangi Ipuk Fiestiandani Beber Strategi “Tiga Makin”

Bupati Banyuwangi Ipuk Fiestiandani memaparkan sejumlah strategi pemulihan ekonomi di bidang pariwisata seiring dengan mulai melandainya kasus Covid-19.

#PDIPerjuangan
#SolidBergerak https://t.co/nLkkft62HT"
2021-10-01 6:29:58,"Sobat OJK, untuk mendorong pemulihan ekonomi nasional, OJK terus mendorong program vaksinasi Covid-19 agar masyarakat dapat kembali melakukan aktivitas ekonomi dengan tetap menerapkan protokol kesehatan. https://t.co/qnsZ0I1axC"
2021-10-01 6:34:33,"Oded M Danial Sebut Pandemi Covid-19 Rusak Ekonomi Kota Bandung Hingga Minus 2,28 Persen

https://t.co/mA5ccIQFm0

#ekonomi #KotaBandung #OdedMDanial #Pandemi #Covid19 #Jabarnews #UrangJabarMacaJabarnews 

@OdedMD"
2021-10-01 6:39:40,Pandemi COVID-19 memukul bisnis UMKM di segala sektor. GoTo mendorong upaya #BangkitBersama di masa pemulihan ekonomi Indonesia. #kumparanTECH https://t.co/FPWbCa3ffQ
2021-10-01 6:42:14,"Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz 

#IndonesiaBangkit #SEMUAWAJIBPAKAIMASKER"
2021-10-01 7:02:04,"""Penggunaan Dana Desa untuk pemulihan ekonomi nasional,"" ujarnya. https://t.co/N5Oj6sF085"
2021-10-01 7:14:59,Kebijakan itu berdasarkan surat edaran Wali Kota Bekasi Rahmat Effendi selaku Ketua Komite Kebijakan Penanganan Covid-19 dan Transformasi Pemulihan Ekonomi Kota Bekasi  https://t.co/r3w6KisEOx
2021-10-01 7:19:46,"Mikire gimana ya. Kok malah di masa begini potensi ekonomi mangsarakat ditutup2 tu nalare kepiye. Bukane justru seharusnya celah2 org cari nafkah dibuka. Biar pada fresh lagi, dapat duit lagi. Ini malah digiles. Bikin Covid nyebar enggak, bikin orang dpt duit iya. #AniesBaswedan"
2021-10-01 7:25:54,"Keluarga Besar Kantor Wilayah Kementerian Hukum dan HAM Sumatera Barat mengucapkan selamat memperingati Hari Jadi Sumatera Barat ke 76.

“Dengan Semangat Hari Jadi Sumbar ke-76, Kita Wujudkan Sumbar Madani Melalui Peningkatan Ekonomi Masyarakat Dalam Menghadapi Pandemi Covid-19"" https://t.co/hMPspDx82o"
2021-10-01 7:28:21,"Iklim usaha dan investasi di Indonesia tengah mengalami kemunduran sebagai konsekuensi dari pandemi COVID-19. Pemerintah pusat tengah berupaya mendorong Pemulihan Ekonomi Nasional. @boleh_merokok @KomunitasKretek @rokok_indonesia
#AniesBasweedan #SuratBloomberg"
2021-10-01 7:28:33,Ekspansi Bisnis Perlu Terus Dipacu di Tengah Pandemi Covid-19 https://t.co/fiqhoRkgh2
2021-10-01 7:35:08,"Pertumbuhan ekonomi Kota Bandung bertumbuh sebesar 6,75 persen pada 2019, lebih tinggi daripada Provinsi dan Nasional. Namun, sejak kasus pertama Covid-19 di Kota Bandung pada Maret 2020, pertumubuhan ekonomi terus mengalami penurunan

#KitaYakinBisa"
2021-10-01 7:35:58,"Padahal Iklim usaha dan investasi di Indonesia tengah mengalami kemunduran sebagai konsekuensi logis dari pandemi COVID-19. Pemerintah pusat juga tengah berupaya mendorong program Pemulihan Ekonomi Nasional.

#Aniesbaswedan 
#Suratbloomberg"
2021-10-01 7:38:37,"PH bertekad bhw rakyat akan mendapat manfaat secara langsung drp pelaksanaan MOU terutamanya Pelan Reset COVID-19 Nasional utk memenangi pertempuran melawan COVID-19, &amp; Pelan Pemulihan Ekonomi RM45 bilion disertai dgn…
(1/5) https://t.co/5El8nS5M2f"
2021-10-01 7:38:38,"Cadangan Kementerian Kewangan utk meningkatkan kedua2 Dana Covid sbyk RM45 bilion drp RM65 bilion kpd RM110 bilion,&amp; meningkatkan had statutori hutang negara drp 60% kpd 65% drp KDNK akan m’bantu m’yokong rakyat &amp; perniagaan,terutamanya PKS,  semasa p’bukaan semula ekonomi.
(3/5)"
2021-10-01 7:42:15,"Iklim usaha dan investasi di Indonesia tengah mengalami kemunduran sebagai konsekuensi logis dari pandemi COVID-19. Pemerintah pusat juga tengah berupaya mendorong program Pemulihan Ekonomi Nasional. #AniesBaswedan
#SuratBloomberg"
2021-10-01 7:50:32,"Difahamkan, keputusan itu didorong oleh penurunan berterusan angka kes baharu COVID-19 di seluruh Jepun sekali gus akan mengembalikan semula aktiviti sosial serta merancakkan ekonomi.

#Beritarakita"
2021-10-01 7:51:51,Iklim usaha dan investasi di Indonesia tengah mengalami kemunduran sebagai konsekuensi logis dari pandemi COVID-19. Pemerintah pusat juga tengah berupaya mendorong program Pemulihan Ekonomi Nasional.
2021-10-01 7:52:52,"Ekonomi digital mampu menjadi sektor yang resilient dan tangguh di tengah disrupsi yang terjadi akibat pandemi Covid-19.Salah satu pendorong pertumbuhan ekonomi digital di Indonesia adalah sektor financial technology atau fintech 

https://t.co/tSTMBHRMpM"
2021-10-01 7:54:29,"Selamat Hari Jadi SUMATERA BARAT ke 76 Tahun
•
Dengan Semangat Hari Jadi Sumbar ke-76, kita wujudkan Sumbar Madani melalui Peningkatan Ekonomi Masyarakat Dalam Menghadapi Pandemi Covid-19.

#harijadisumbar #dirgahayusumbar #sumbar #76tahun #payakumbuh https://t.co/m0wK9nzNXs"
2021-10-01 7:55:53,@FaktaKeuangan Indonesia pasti bisa...Pertumbuhan ekonomi meningkat dan Penanganan Covid-19 semakin menurun serta Pemulihan Ekonomi Nasional berangsur membaik di segala sektor @rahayupuspa7 #yuklebihbijak @jokowi @wapres_ri @msaid_didu @DJPPRkemenkeu @KemenkeuRI
2021-10-01 7:55:55,"Dengan kurva kasus covid-19 yang terpantau melandai, pemerintah optimistis ekonomi RI pada 2021 akan mencapai 3,7-4,5%.  https://t.co/4KbAeL7WSa"
2021-10-01 7:56:15,@FaktaKeuangan Indonesia pasti bisa...Pertumbuhan ekonomi meningkat dan Penanganan Covid-19 semakin menurun serta Pemulihan Ekonomi Nasional berangsur membaik di segala sektor @rahayupuspa7 #yuklebihbijak @jokowi @wapres_ri @msaid_didu @DJPPRkemenkeu @KemenkeuRI
2021-10-01 7:56:26,@FaktaKeuangan Indonesia pasti bisa...Pertumbuhan ekonomi meningkat dan Penanganan Covid-19 semakin menurun serta Pemulihan Ekonomi Nasional berangsur membaik di segala sektor @rahayupuspa7 #yuklebihbijak @jokowi @wapres_ri @msaid_didu @DJPPRkemenkeu @KemenkeuRI
2021-10-01 7:56:36,@FaktaKeuangan Indonesia pasti bisa...Pertumbuhan ekonomi meningkat dan Penanganan Covid-19 semakin menurun serta Pemulihan Ekonomi Nasional berangsur membaik di segala sektor @rahayupuspa7 #yuklebihbijak @jokowi @wapres_ri @msaid_didu @DJPPRkemenkeu @KemenkeuRI
2021-10-01 7:56:45,@FaktaKeuangan Indonesia pasti bisa...Pertumbuhan ekonomi meningkat dan Penanganan Covid-19 semakin menurun serta Pemulihan Ekonomi Nasional berangsur membaik di segala sektor @rahayupuspa7 #yuklebihbijak @jokowi @wapres_ri @msaid_didu @DJPPRkemenkeu @KemenkeuRI
2021-10-01 7:56:54,@FaktaKeuangan Indonesia pasti bisa...Pertumbuhan ekonomi meningkat dan Penanganan Covid-19 semakin menurun serta Pemulihan Ekonomi Nasional berangsur membaik di segala sektor @rahayupuspa7 #yuklebihbijak @jokowi @wapres_ri @msaid_didu @DJPPRkemenkeu @KemenkeuRI
2021-10-01 7:57:03,@FaktaKeuangan Indonesia pasti bisa...Pertumbuhan ekonomi meningkat dan Penanganan Covid-19 semakin menurun serta Pemulihan Ekonomi Nasional berangsur membaik di segala sektor @rahayupuspa7 #yuklebihbijak @jokowi @wapres_ri @msaid_didu @DJPPRkemenkeu @KemenkeuRI
2021-10-01 7:57:16,@FaktaKeuangan Indonesia pasti bisa...Pertumbuhan ekonomi meningkat dan Penanganan Covid-19 semakin menurun serta Pemulihan Ekonomi Nasional berangsur membaik di segala sektor @rahayupuspa7 #yuklebihbijak @jokowi @wapres_ri @msaid_didu @DJPPRkemenkeu @KemenkeuRI
2021-10-01 7:57:57,@FaktaKeuangan Indonesia pasti bisa...Pertumbuhan ekonomi meningkat dan Penanganan Covid-19 semakin menurun serta Pemulihan Ekonomi Nasional berangsur membaik di segala sektor @rahayupuspa7 #yuklebihbijak @jokowi @wapres_ri @msaid_didu @DJPPRkemenkeu @KemenkeuRI @kangd3ni
2021-10-01 7:58:10,@FaktaKeuangan Indonesia pasti bisa...Pertumbuhan ekonomi meningkat dan Penanganan Covid-19 semakin menurun serta Pemulihan Ekonomi Nasional berangsur membaik di segala sektor @rahayupuspa7 #yuklebihbijak @jokowi @wapres_ri @msaid_didu @DJPPRkemenkeu @KemenkeuRI @kangd3ni
2021-10-01 8:00:06,Iklim usaha dan investasi di Indonesia tengah mengalami kemunduran sebagai konsekuensi logis dari pandemi COVID-19. Pemerintah pusat juga tengah berupaya mendorong program Pemulihan Ekonomi Nasional. @boleh_merokok #AniesBaswedan  #SuratBloomberg
2021-10-01 8:01:50,"Iklim usaha dan investasi di Indonesia tengah mengalami kemunduran sebagai konsekuensi logis dari pandemi COVID-19. Pemerintah pusat juga tengah berupaya mendorong program Pemulihan Ekonomi Nasional.
@boleh_merokok
@komunitaskretek
@rokokindonesia
#Aniesbaswedan
#SuratBloomerg"
2021-10-01 8:02:45,"Segenap jajaran Kantor Wilayah Badan Pertanahn Nasional Provinsi Sumatera Barat mengucapkan Selamat Hari Jadi SUMATERA BARAT ke 76 Tahun
.
Dengan Semangat Hari Jadi Sumbar ke-76, kita wujudkan Sumbar Madani melalui Peningkatan Ekonomi Masyarakat Dalam Menghadapi Pandemi Covid-19. https://t.co/KAdzWr80ZE"
2021-10-01 8:10:11,"Iklim usaha dan investasi di Indonesia tengah mengalami kemunduran sebagai konsekuensi logis dari pandemi COVID-19. Pemerintah pusat juga tengah berupaya mendorong program Pemulihan Ekonomi Nasional.

#Aniesbaswedan #Suratbloomberg"
2021-10-01 8:31:52,Iklim usaha dan investasi di Indonesia telah mengalami kemunduran sebagai konsekuensi logis dari Pandemi Covid-19. Pemerintah Pusat juga sedang mendorong upaya pemulihan ekonomi nasional.
2021-10-01 8:36:54,Pencabutan penguncian ini juga melihat angka kasus Covid di Sri Lanka yang turun. https://t.co/RZOgedOTYV
2021-10-01 8:41:49,"87,5 Persen Usaha Terpuruk Akibat Covid Digitalisasi Kunci UMKM Bertahan Dari Pandemi https://t.co/g1woxSM3Tk"
2021-10-01 8:44:41,"Padahal Iklim usaha dan investasi di Indonesia tengah mengalami kemunduran sebagai konsekuensi logis dari pandemi COVID-19. Pemerintah pusat juga tengah berupaya mendorong program Pemulihan Ekonomi Nasional.

#Aniesbaswedan #Suratbloomberg"
2021-10-01 8:47:14,Kalau abah tak buat renovation ni. Ribu rakyat akan mati sbb covid. Anak anak trauma. Rakyat huru hara. Ekonomi negara jatuh. Sib baik abah buat keputusan bijak ni. Sayang abah. https://t.co/BRntAQt6JB
2021-10-01 9:04:46,Iklim usaha dan investasi di Indonesia tengah mengalami kemunduran sebagai konsekuensi logis dari pandemi COVID-19. Pemerintah pusat juga tengah berupaya mendorong program Pemulihan Ekonomi Nasional. @KomunitasKretek @boleh_merokok @rokok_indonesia https://t.co/NAy90UXxfU
2021-10-01 9:05:22,"Padahal kondisi hari ini sedang pandemi covid. Pemerintah sedang mencoba memulihkan ekonomi nasional, dengan adanya sergub tersebut sama saja mematikan dan menghambat ekonomi nasioanal. @boleh_merokok @rokok_indonesia @KomunitasKretek 
#AniesBasweedan #SuratBloomberg"
2021-10-01 9:06:30,"Hingga 31 Agustus 2021, jumlah vaksin Covid-19 yang telah dibeli pemerintah menggunakan APBN sebanyak 94,5 juta dosis atau senilai Rp14,48 triliun.

https://t.co/qbB7r0qwg2"
2021-10-01 9:13:47,"@ABSetyono @PlateJohnny @jokowi @kemkominfo @setkabgoid @henrysubiakto Menurut @kemkominfo , ekonomi digital mampu menjadi sektor yang resilient dan tangguh di tengah disrupsi yang terjadi akibat pandemi Covid-19"
2021-10-01 9:20:44,"@GeiszChalifah Simple nya dari ajang F E
Pintu Gerbang masuknya
1. Wisatawan asing
2. Bisni antar negara secara individu atau sesama pemerintahan
3. +62 sdh aman covid 19
4. Ekonomi Bergerak kembali
5. Cuan
6. Cuan
7. Cuan
8. Cuan
9. Cuan
Rekening jadi gendut lagi 
Terima kasih DPRD DKI"
2021-10-01 9:26:37,Tren belanja online mengalami kenaikan selama pandemi COVID-19. Begini data dan faktanya: https://t.co/hNp6LfdZFK
2021-10-01 9:32:52,"Iklim usaha dan investasi di Indonesia tengah mengalami kemunduran sebagai konsekuensi logis dari pandemi COVID-19. Pemerintah pusat juga tengah berupaya mendorong program Pemulihan Ekonomi Nasional
@boleh_merokok
@komunitaskretek
@rokok_indonesia 
#AniesBaswedan
#suratbloomberg https://t.co/VfUbaw2WYF"
2021-10-01 9:36:41,Iklim usaha dan investasi di Indonesia tengah mengalami kemunduran sebagai konsekuensi logis dari pandemi COVID-19. Pemerintah pusat juga tengah berupaya mendorong program Pemulihan Ekonomi Nasional.
2021-10-01 9:44:32,"Disisi lain, kita sedang menghadapi pandemi covid yang seharusnya sama sama bisa bangkit dari terpuruknya ekonomi. @boleh_merokok @rokok_indonesia @KomunitasKretek 
#AniesBasweedan #SuratBloomberg"
2021-10-01 9:48:04,Hanya Umno mampu menamatkan beberapa polemik politik yang menggugat kesejahteraan rakyat dan kestabilan ekonomi semasa pandemik Covid-19 https://t.co/GEV8cFK7lt
2021-10-01 9:52:55,"Iklim usaha dan investasi di Indonesia tengah mengalami kemunduran sebagai konsekuensi logis dari pandemi COVID-19. Pemerintah pusat juga tengah berupaya mendorong program Pemulihan Ekonomi Nasional
@boleh_merokok
@komunitaskretek
@rokok_indonesia 
#AniesBaswedan
#suratbloomberg"
2021-10-01 9:55:30,"Bagi kamu yang ingin mendaftarkan diri untuk divaksinasi, sekarang bisa daftar vaksin online lewat handphone. Apa saja syaratnya? https://t.co/Ylf2ZycOz0"
2021-10-01 9:57:47,"Syarat vaksinasi COVID-19 lengkap untuk setiap kemudahan sektor sosial dan ekonomi dalam semua fasa Pelan Pemulihan Negara (PPN) kekal, kata Menteri Kesihatan Khairy Jamaluddin (gambar).
https://t.co/5YZg2vo04j https://t.co/QueSSWjQPb"
2021-10-01 10:31:31,"Erwan berkata, keputusan itu diambil selepas melihat hanya Umno berjaya menamatkan beberapa polemik politik yang menggugat kesejahteraan rakyat dan kestabilan ekonomi semasa pandemik Covid-19....

Macam mana nak eja ale utoh? https://t.co/O2VLFezpRr"
2021-10-01 11:01:36,"#sobatTINS, Paket sembako ini diserahkan kepada masyarakat seperti lansia, anak yatim dan piatu, dan warga yang kurang beruntung secara ekonomi. Paket sembako ini diharapkan dapat meringankan beban masyarakat di tengah pandemi Covid-19. 

#TINS
#BUMNUNTUKNEGERI"
2021-10-01 11:14:10,"Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz 

#IndonesiaBangkit #SEMUAWAJIBPAKAIMASKER"
2021-10-01 11:28:33,PMI Manufaktur Kembali Ekspansif Tanda Pengendalian Covid-19 Berjalan Efektif https://t.co/FZMxj5h3lQ
2021-10-01 11:32:56,"Vaksinasi salah satu kunci mengakhiri pandemi covid 19 dan langkah tepat menuju pemulihan ekonomi nasional
Vaksin Pulihkan Nusantara https://t.co/IE9zHOis4x"
2021-10-01 11:45:34,"Menkeu Sri Mulyani menaikkan target pertumbuhan ekonomi berkaca dari pandemi Covid-19 yang mulai mereda.

https://t.co/d0FyFDFMfe"
2021-10-01 12:00:53,Pandemi covid ini berdampak besar kepada kehidupan sosial ekonomi secara global. https://t.co/KyU4WM5e1l
2021-10-01 12:13:18,Dompet Digital Bantu UMKM Selama Pandemi Covid-19 https://t.co/bxynPT6seT
2021-10-01 12:19:22,"Mari kita jadikan Hari Kesaktian Pancasila ini sebagai momentum untuk memperkuat persatuan dan kesatuan dalam menghadapi tantangan pandemi Covid-19 dan pemulihan ekonomi nasional.

Selamat Hari Kesaktian Pancasila. Indonesia Tangguh Berlandaskan Pancasila.

#KesaktianPancasila"
2021-10-01 12:20:02,"@BorisJohnson Jangan ragu untuk menindak bos harus cepat dan tepat, karena masyarakat dunia butuh kepastian arah dan tujuan setelah pandemi covid 19 yang berlarut dan sudah sangat meresahkan krisis ekonomi dan juga kesehatan.Dunia membutuhkan pemimpim hidup rukun serta damai sejahtera."
2021-10-01 12:20:37,Baru-baru ini Partai Keadilan Sejahtera (PKS) mengeluarkan sebuah anjuran yang ditujukan kepada kadernya untuk berpoligami dengan janda dengan tujuan meringankan ekonomi seorang janda yang ditinggal suami karena Covid-19 secara resmi dicabut. https://t.co/H2Uz3cIcng
2021-10-01 12:26:22,"Ia menjelaskan, hal pertama yang harus dilakukan agar pemulihan ekonomi bisa berkelanjutan yaitu mengendalikan Covid-19. Ekonomi sulit tumbuh jika kegiatan produksi, distribusi maupun konsumsi tidak berjalan akibat para pelaku ekonominya sakit terpapar

https://t.co/E6SwvPewGU"
