created_at,text
2021-10-05 3:13:02,"Covid Mengganas, Ekonomi Masyarakat Maritim Tergilas https://t.co/cmNvJ6GiNN follow @lintas_kepri https://t.co/t47CjXbL8k"
2021-10-05 3:16:04,"Pengajaran Surah Yusuf Untuk Pelbagaikan Sumber Kewangan

Ulasan oleh Tuan Shamsuddin Kadir, Perunding Kewangan dalam program siaran langsung Bicara Harakah yang bertajuk 'Pemulihan Ekonomi Pasca COVID-19: Apa Peranan Kerajaan Dan Persiapan Rakyat?'

#BicaraHarakah
#HarakahDaily https://t.co/i771EyeV8M"
2021-10-05 3:26:31,"Himpitan ekonomi di tengah pandemi Covid-19 menyebabkan sejumlah orang terpaksa mencari pinjaman uang di bank ataupun pinjaman online (pinjol).

Akses yang mudah menjadi daya tarik utama dari pinjol, pihak yang meminjam tak perlu repot memenuhi

https://t.co/QxwVaoruMG https://t.co/9sHoAniuxm"
2021-10-05 3:37:54,"Setuju Ustadz..
Ngapain pindah ibu kota, PASTI BIAYANYA BESAR, mendingan uangnya utk membantu Ekonomi Rakyat yg kena Dampak COVID-19. memangnya ada masalah dg Jakarta?
#TolakPindahIbuKota https://t.co/OXFUmDFV36"
2021-10-05 3:38:19,"Kasus Covid-19 Turun, Airlangga Minta Masyarakat Tetap Waspada https://t.co/1zujV5fgCW"
2021-10-05 3:48:12,"Capaian ini diharapkan tetap dipertahankan disertai kepatuhan pada protokol kesehatan agar jumlah kasus Covid-19 tidak kembali naik sehingga tidak perlu ada lagi kebijakan pengetatan mobilitas sosial dan ekonomi.
Selengkapnya 
https://t.co/x1PSq7AyzB"
2021-10-05 3:55:33,"Covid Mengganas, Ekonomi Masyarakat Maritim Tergilas https://t.co/EIPjyHKpm1 https://t.co/VFORlXFHD8"
2021-10-05 4:02:22,"@pikiran_rakyat @YouTube Sayangnya tidak ada jaminan setelah ini ekonomi rakyat meroket, masyarakat kebal Covid, bukan sebuah kebanggaan... Yang pasti uang negara banyak terkuras."
2021-10-05 4:15:33,Prokes Covid Ketat Dukung Kelancaran Kegiatan Sosial-Ekonomi https://t.co/ageGGWuxmA
2021-10-05 4:25:00,"3 Fakta Utang Pemerintah Tembus Rp 6.625 T https://t.co/tv8PwYVoby
Covid-19
5 Oktober 2021
Ada 4.220.206
142.261 Meninggal
Selasa
Semalem
Taliban
ISIS
HUT 76 TNI
Tentara Nasional Indonesia
Semoga TNI
Mega
Ternyata WA
Punyaku
WA IG
#NKRI_DijeratUtang
#NKRI_DijeratUtang"
2021-10-05 4:27:08,"Pejabat RI Masuk Dalam Pandora Papers, Ekonom: Harus Diselidiki! https://t.co/FoK3qHk8Xi
Covid-19
Ada 4.220.206
142.261 Meninggal
5 Oktober
Selasa
Semalem
Taliban
ISIS
76 TNI
Tentara Nasional Indonesia
Semoga TNI
Mega
Ternyata WA
Punyaku
WA IG
#2021PresidenBaru
#2021PresidenBaru"
2021-10-05 4:31:32,"POLDA JATENG MAGERI SEGORO
Program yang di gagas Kapolda Jateng irjen Pol Ahmad Luthfi   dalam rangka mendukung pemerintah khususnya  program  Pemulihan Ekonomi Nasional (PEN) di tengah Pandemi Covid-19 melalui Rehabilitasi Hutan mangrove https://t.co/YrGkmefZZd"
2021-10-05 4:43:08,"Facebook hingga WhatsApp Gangguan Berjam-jam, Mark Zuckerberg Bilang Begini https://t.co/PwTkqmFBBu
Covid-19
Ada 4.220.206
142.261 Meninggal
5 Oktober
Selasa
Semalem
Taliban
ISIS
76 TNI
Tentara Nasional Indonesia
Mega
Ternyata WA
Punyaku
WA IG
#InternetShutDown
#InternetShutDown"
2021-10-05 4:59:24,"Covid Turun, PPKM Dilanjutkan, Realisasi PEN Capai Rp 411,72 T https://t.co/tru3Wd7vAA"
2021-10-05 5:05:48,"@JazuliJuwaini Urgensinya memindahkan ibukota apa sih, apalagi ditengah ekonomi yg ambyar, pendemi covid belum reda, hutang negara menggunung, bumn pada kolaps, kemiskinan meroket?? Tolong tanyakan pada Jokowi pak"
2021-10-05 5:14:37,"Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz 

#IndonesiaBangkit #SEMUAWAJIBPAKAIMASKER"
2021-10-05 5:17:04,"Pemerintah Kabupaten Penajam Paser Utara (PPU), Kalimantan Timur, segera menyalurkan anggaran bantuan sosial tunai senilai Rp2,59 miliar untuk 2.163 pelaku usaha mikro yang terdampak COVID-19. https://t.co/AEs0SSvq0s"
2021-10-05 5:30:00,"Fumio Kishida terpilih sebagai PM baru Jepang, berupaya atasi COVID-19 dan hidupkan kembali ekonomi https://t.co/pX91NJu24r https://t.co/ZyI1YvLJ0v"
2021-10-05 5:30:57,"Webinar *""LITERASI PANDEMI DAN PEMULIHAN EKONOMI ""* *Bangkit dari Covid-19 dengan Nalar dan Aksi Bersama Berlandaskan Nilai-Nilai Islam dan Fatwa Majelis Ulama Indonesia.
#BangkitDariCovid https://t.co/EcJSRUNpgi"
2021-10-05 5:37:53,"| ""DOOMSDAY SCENARIO"" | •

.
.
.

..Pemerintah pastinya telah memiliki #strategi ekonomi berkelanjutan mengatasi potensi #krisis multidimensional pasca Covid-19 dengan bahaya deforestasi, perubahan iklim, pandemi zoonosis baru dan menurunnya keanekaragaman hayati 

@SBYudhoyono https://t.co/QEv6nWhkiw https://t.co/7dcyAFpJPY"
2021-10-05 5:38:32,"@cak_henry @ridwankamil @jokowi @AliNgabalinNew @AlissaWahid @Ayang_Utriza @na_dirs @03__nakula Itu sekolahnya yg gak punya hati, semenjak covid muncul karena ekonomi sy yg ikut terdampak. Tapi anak saya boleh ikut ujian . Bahkan saya belum bayar seperpun dan tagihan sudah 3,6 juta"
2021-10-05 5:48:26,"@ABSetyono @PlateJohnny @kemkominfo @henrysubiakto @NgkongRoses @lmberita @Beritasatu @BAKTIKominfo @KSPgoid @KemensetnegRI @setkabgoid Ini akan menjadi kunci pemulihan ekonomi yang sejalan dengan penanganan kesehatan pandemi COVID-19,
@PlateJohnny @kemkominfo"
2021-10-05 6:20:57,menjawab dan memberikan informasi kesehatan di masa Pandemi khususnya kali ini akan membahas fenomena Badai Sitokin pada pasien Covid-19. Program Dear Doctor diproduksi di Media Center KPCPEN (Komite Penanganan Covid-19 dan Pemulihan Ekonomi Nasional) dengan menerapkan protokol
2021-10-05 6:34:33,"Gubernur Lampung Arinal Djunaidi menghadiri upacara peringatan HUT ke-76 TNI di Aula A. Yani Makorem 043/Gatam, Kedaton, Kota Bandarlampung, Selasa (5/10),
pukul 08.00 WIB.

https://t.co/qAV3SI29o5 https://t.co/Q7wsaNV1GQ"
2021-10-05 6:38:21,"Persediaan ekonomi digital di malaysia pasca covid-19

#GPSBestari #digital https://t.co/3lJtEyVSGm"
2021-10-05 7:09:13,"Dari Bapenda, Fraksi PSI mempelajari tentang kebijakan-kebijakan insentif pajak bagi masyarakat yang menjadi bagian dari program pemulihan ekonomi. Selain itu, Fraksi PSI juga mempelajari tentang formulasi penghitungan pendapatan daerah di masa COVID-19. https://t.co/fUgCt7zC63"
2021-10-05 7:33:00,@RingSatoe @PNS_Ababil sejalan dengan program ekonomi daerah dalam rangka penanganan pandemi covid-19
2021-10-05 7:40:46,Syarat penerbangan terbaru selalu dikaji oleh pemerintah sesuai dengan kondisi kasus aktif COVID-19 di Tanah Air. https://t.co/ABIypAK9gd
2021-10-05 7:48:17,"Penanganan pandemi COVID-19 di Indonesia terus membaik sejalan dengan penurunan tingkat kasus aktif hingga di bawah 40.000 kasus.
https://t.co/2N1oM4YJ2d"
2021-10-05 7:52:24,"Kalian harus tahu anggaran Pemulihan Ekonomi Nasional (PEN) mencapai 55,3 %  yakni 411,7 T dari total anggaran 744,7 T. Pemerintah berupaya melakukan upaya dalam melakukan pengendalian dan penanggulangan Covid-19 dan Pemulihan Ekonomi Nasional (PEN)

 #PEN2021 #airlanggahartarto https://t.co/RNma7im7e6"
2021-10-05 7:55:50,"COVID-19: Lebih RM330 bilion untuk rangsang ekonomi, kata Tengku Zafrul | Dagang News https://t.co/kyvKZlE5co"
2021-10-05 7:58:51,"Luqman melanjutkan, saat ini pandemi Covid-19 masih mengancam. Maka prioritas utama PKB adalah membantu pemerintahan Jokowi menangani Covid-19 dan pemulihan ekonomi nasional |

@cakimiNOW @FraksiPKB @DPP_PKB @aniesbaswedan @gaspoll2024 @ganjarpranowo 

https://t.co/P6to1GMFYH"
2021-10-05 8:00:29,"Head of Programmes @unwomenid, Dwi Faiz mengungkap bagaimana perempuan terdampak secara ekonomi selama pandemi. Namun, digitalisasi menjadi strategi bertahan perempuan dalam menghadapi guncangan ekonomi di masa krisis. 

Selengkapnya di artikel berikut: https://t.co/UmfJJY1PFo"
2021-10-05 8:01:05,"Pemerintah terus mengakselerasi program Pemulihan Ekonomi Nasional (PEN) di tangan pendemo Covid-19. Per 1 Oktober 2021 dana PEN yang telah digulirkan pemerintah mencapai Rp 411,72 triliun atau 55,3% dari pagu Rp 744,77 triliun.

@jokowi

https://t.co/0BDkb9lIsa"
2021-10-05 8:06:38,"Status hitam disematkan kepada orang positif COVID-19 atau kontak erat. Pertanyaannya, apakah mereka berhasil lolos pemeriksaan dan bisa masuk ke dalam mal? https://t.co/vELeJpRcQL"
2021-10-05 8:07:16,@umnoonline Nak baik pulih apa pun tunggulah sehingga keadaan ekonomi dan covid-19 kembali stabil I guess...
2021-10-05 8:09:13,"Klinik merupakan sarana kesehatan yang menyeimbangkan fungsi sosial dan fungsi ekonomi khususnya di era pandemi Covid-19. Di sisi ekonomi klinik yang baik harus dapat menangkap peluang agar tetap sustain dengan memperhitungkan faktor-faktor finansial (omzet, hpp, biaya dan laba)"
2021-10-05 8:23:03,Asep Wahyuwijaya Beberkan Kunci Utama Bangkitnya UMKM dan IKM Kabupaten Bogor di Tengah Pandemi Covid-19 https://t.co/XnTTXIXmjR
2021-10-05 8:31:16,Bagi melindungi mereka daripada jangkitan COVID-19 di samping memastikan pengoperasian sekolah secara fizikal dapat dijalankan dalam persekitaran yang selamat. https://t.co/0X7sSbymuL
2021-10-05 8:58:20,"Meski Masih Dibayangi Perkembangan Kasus Covid-19, BI : Sistem Keuangan RI Semester I/2021 Masih Terjaga - https://t.co/z9zKDXTneR https://t.co/Evg1noHlYq"
2021-10-05 8:59:15,"Meski Masih Dibayangi Perkembangan Kasus Covid-19, BI : Sistem Keuangan RI Semester I/2021 Masih Terjaga - https://t.co/z9zKDXTneR https://t.co/sYmDeUadQX"
2021-10-05 9:00:03,"Meski Masih Dibayangi Perkembangan Kasus Covid-19, BI : Sistem Keuangan RI Semester I/2021 Masih Terjaga - https://t.co/z9zKDXTneR https://t.co/PZhXOCj4Go"
2021-10-05 9:00:45,"Meski Masih Dibayangi Perkembangan Kasus Covid-19, BI : Sistem Keuangan RI Semester I/2021 Masih Terjaga - https://t.co/z9zKDXTneR https://t.co/JeLM0O8uMl"
2021-10-05 9:05:07,"pasti bwedaaa bgt. vibenya slalu ada yg kurang. temenku udh 3 bulanan ditinggal mamanya karna covid, sampe skrg masih depresi, bkn karna ekonomi kacau atau dsb, dia kaya raya kok, bapaknya angkatan, tapi krn dia deket bgt sama sosok mamanya yg tiap hari slalu curhat bareng,"
2021-10-05 9:11:30,"Menteri Perindusterian (Menperin) Agus Gumiwang Kartasasmita terus berupaya agar pelaku ekonomi kreatif dapat aktif melakukan inovasi di tengah pelemahan ekonomi akibat pandemi Covid-19

https://t.co/ftwl62v2H6"
2021-10-05 9:20:41,"Tak terkecuali Indonesia pun dilanda pandemi Covid-19, yang berpengaruh langsung terhadap perputaran roda ekonomi negeri ini."
2021-10-05 9:22:11,"Di tengah pandemi Covid-19, TNI ikut berperan aktif menyukseskan program-program Penanganan Covid-19 dan Pemulihan Ekonomi Nasional (PC-PEN), di antaranya program vaksinasi serta bantuan tunai untuk pedagang kaki lima dan warung (BTPKLW)."
2021-10-05 9:42:52,"HUT ke-76 TNI, Gubernur Arinal Minta TNI dan Polri Terus Kawal Ekonomi Masa Pandemi Covid-19

Gubernur Arinal menghadiri upacara peringatan HUT ke-76 TNI di Aula A. Yani Makorem 043/Gatam, Kedaton, Kota Bandarlampung, Selasa (5/10),
pukul 08.00 WIB.

https://t.co/YLSLwpmqpK https://t.co/JPPndsfoPP"
2021-10-05 9:52:13,"2020 - Covid cases sampaikan lumpuh semua ekonomi dunia.

- Boleh tengok betapa ramai orang munafik yang kononnya perjuangkan agama dan bangsa menjadi penjilat politik demi kuasa.

- Ulama parti yang diangkat menjadi lidah pendusta demi kepentingan peribadi."
2021-10-05 9:55:12,"@Titiektitiek2 hubungan pertumbuhan ekonomi sama covid....perlu diulas lagi... Kalo perlu di cek sebelum ada covid bagaimana kondisi ekonomi bangsa ini,"
2021-10-05 9:55:41,Syarat penerbangan terbaru selalu dikaji oleh pemerintah sesuai dengan kondisi kasus aktif COVID-19 di Tanah Air. https://t.co/GRcvXSqNZw
2021-10-05 9:59:59,Syarat penerbangan terbaru selalu dikaji oleh pemerintah sesuai dengan kondisi kasus aktif COVID-19 di Tanah Air. https://t.co/RMtMajR65b
2021-10-05 10:00:25,"Di tengah pandemi Covid-19, TNI ikut berperan aktif menyukseskan program-program Penanganan Covid-19 dan Pemulihan Ekonomi Nasional (PC-PEN), di antaranya program vaksinasi serta bantuan tunai untuk pedagang kaki lima dan warung (BTPKLW)."
2021-10-05 10:08:15,Presiden: Kunci Menggerakkan Ekonomi adalah Pengendalian COVID-19 https://t.co/TUw23egjBA
2021-10-05 10:09:06,"Pemerintah mendorong agar warga desa mendapatkan vaksinasi Covid-19 dosis kedua guna mengejar kekebalan kelompok.
Serbuan vaksinasi terus digenjot ke pelosok2 desa di Indonesia,guna mempercepat pemulihan kesehatan sehingga aktivitas ekonomi bisa berjalan lebih cepat,"". https://t.co/VEdwWi8koC"
2021-10-05 10:20:22,"DJPbKemenkeu_RI: Di tengah pandemi Covid-19, TNI ikut berperan aktif menyukseskan program-program Penanganan Covid-19 dan Pemulihan Ekonomi Nasional (PC-PEN), di antaranya program vaksinasi serta bantuan tunai untuk pedagang kaki lima dan warung (BTPKLW)."
2021-10-05 10:25:13,"Sehingga 30 September lepas, Public Bank telah memberi bantuan pinjaman balik bersasar yang fleksibel kepada lebih daripada 429,000 orang pelanggan dengan pinjaman berjumlah melebihi RM76 bilion. https://t.co/Yv39aNQ53g"
2021-10-05 10:30:28,"Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz 

#IndonesiaBangkit #SEMUAWAJIBPAKAIMASKER"
2021-10-05 10:46:27,"Revitalisasi pasar rakyat merupakan bagian pembangunan pusat-pusat perekonomian yang diharapkan menjadi pengungkit ekonomi termasuk saat pandemi Covid-19.

#PDIPerjuangan 
#SolidBergerak"
2021-10-05 10:58:45,"DIALOG PRODUKTIF RABU UTAMA
“Kembali Nonton Ke Bioskop dengan Protokol Kesehatan Ketat”

Subsektor ekonomi kreatif, yaitu film, animasi, dan video, merupakan salah satu yang terdampak langsung pandemi COVID-19 yang sudah berlangsung lebih dari setahun."
2021-10-05 11:04:37,"Hi Sob, dalam masa pandemi Covid 19, BRGM terus berupaya untuk melakukan peningkatan ekonomi dengan mengembangkan industri rumah tangga pada area target restorasi gambut BRGM lo. https://t.co/m1OSgSuc5p"
2021-10-05 11:22:49,@KompasTV Kebijakan PPKM ternyata bisa menekan angka yang terdampak covid. Semoga saja covid segera musnah dan ekonomi bangkit kembali
2021-10-05 11:30:00,"Destinasi ini merupakan jalur olah raga yang berada di tengah hutan dan telah dibangun sejak 2020, namun tertunda promosinya karena pandemi COVID-19.

Wisata Baru Sports Track Tinjomoyo Bangkitkan Ekonomi https://t.co/FuyBop2yX8

#SportsTrackTinjomoyo #TinjomoyoSemarang https://t.co/CTPXqOeUcH"
2021-10-05 11:31:04,"Kasus Covid-19 Menurun, Wali Kota Bandung Optimis Ekonomi Kembali Pulih dengan Adanya Program Buruan SAE https://t.co/iXgJkjkZfH"
2021-10-05 11:34:38,Yes. PRN melaka ini sebiji mcm ujian tikus makmal. Bagi rakyat biasakan diri dengan norma baharu. Kita hidup dengan covid kot. Kasi masa untuk rakyat ini bernafas dan memulihkan ekonomi masing-masing. <U+0001F97A> https://t.co/LeyjEgZ8Z3
2021-10-05 11:38:03,"Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz 

#IndonesiaBangkit #SEMUAWAJIBPAKAIMASKER"
2021-10-05 11:51:34,"#BHdunia Walaupun berdepan situasi ekonomi semakin memburuk selepas pelaksanaan sekatan COVID-19
https://t.co/4CNKb048kh"
2021-10-05 12:01:44,"PRN Melaka akan menjadi seperti PRN Sabah? What’s going on politik Malaysia?

Keadaan Covid belum reda, rentas negeri belum dibenarkan, sektor ekonomi baru nak bernafas semula, apa lagi yang ingin membebankan rakyat?

Cukuplah jadikan Sabah tu sebagai pengajaran. Please ‘)"
2021-10-05 12:11:50,"Rakyat sungguh kecewa dgn Parti Politik kejar kuasa, angkuh...x pernah piker mslh Covid Ekonomi dan Kebajikan Masyarakat...<U+0001F914><U+0001F914><U+0001F914>"
2021-10-05 12:15:44,"Dampak covid 19 sangat besar terhadap ekonomi dan keberlangsungan umkm,kalau tidak mendapat perhatian khusus maka umkm ini banyak yang bangkrut.
https://t.co/ZPjbGGqVQB"
2021-10-05 12:44:03,"#BHbisnes Skim di bawah Skim Jaminan PRIHATIN Danajamin sebahagian daripada Pakej Rangsangan Ekonomi Malaysia berikutan pandemik COVID-19
https://t.co/6ipLrVLzkp"
2021-10-05 12:47:04,Anak Buah Sri Mulyani Sebut 5 Tanda Ekonomi Pulih dari Covid https://t.co/rKPc4haHRZ
2021-10-05 12:48:19,"Status hitam disematkan kepada orang positif COVID-19 atau kontak erat. Pertanyaannya, apakah mereka berhasil lolos pemeriksaan dan bisa masuk ke dalam mal? https://t.co/2qcNheeIBw"
2021-10-05 12:56:46,"UMKM masih menjadi tulang punggung bangkitnya ekonomi di wilayah setelah terdampak covid_19
Gagasan UMKM award,tepat untuk merangsang pertumbuhan ekonomi di wilayah DKI JAKARTA 
@AnnisaPohan
@MelaniLSuharli
@RAMujiyono
@alimuhsuharli
https://t.co/tfXohus8jz"
2021-10-05 12:57:32,Pelonjakan Covid-19 gelombang kedua pada Juli 2021 yang berimbas pada perlambatan aktivitas ekonomi. https://t.co/MadRkhrob0
2021-10-05 13:02:57,"@republikaonline covid melandai bersamaan dg ekonomi tambah nyungsep, hidup makin sulit. jadi yg mana yg mendorong naiknya kriminalitas?"
2021-10-05 13:17:03,"Pandemi Covid-19 Berdampak Masif, Pemerintah Gaungkan Program Bangga Buatan Indonesia https://t.co/zncerQj0SK"
2021-10-05 13:24:42,"@QueenQueyaa @XavierNaxa ha ha ha.

by hook by crook, all matters uncertainty lagi. dari data affected rate to others covid19, pemulihan sektor ekonomi (bergantung kepada covid19) dll.
But data yg ada, population % vaccination yang tinggi mengurangkan risiko kategori 3-5 covid. By the time, must go on."
2021-10-05 13:31:52,"@ferdiriva Senin malam naik ke puncak, macet. 
Selasa siang turun ke Jakarta, macet juga. 
Mantap! 
Susu samping sungai parkirannya ruame... 
Bbrp hotel juga penuh..  
Semoga ini artinya ekonomi mulai naik (tanpa diikuti kenaikan + rate covid) <U+0001F601>"
2021-10-05 13:36:11,"Pemerintah mendorong agar warga desa mendapatkan vaksinasi Covid-19 dosis kedua guna mengejar kekebalan kelompok. Pemberian vaksin akan mempercepat pemulihan kesehatan sehingga aktivitas ekonomi bisa berjalan lebih cepat

@jokowi lawan pandemi https://t.co/N9qlMFZZ2T"
2021-10-05 13:56:02,"Selain itu, untuk menekan defisit, upaya peningkatan pendapatan perlu terus ditingkatkan. Pemulihan ekonomi yang mulai menguat seiring dengan penurunan kasus positif Covid-19 saat ini dapat memberi potensi peningkatan pendapatan dari perpajakan serta bea dan cukai."
2021-10-05 13:58:51,Pandemi Covid-19 Bikin Pertumbuhan Ekonomi Batanghari Mengalami Kontraksi https://t.co/TEsoGTNikl
2021-10-05 14:02:54,"Pemerintah terus mengakselerasi realisasi program Pemulihan Ekonomi Nasional (PEN) di tengah pandemi Covid-19 yang belum tampak ujung ekornya.

https://t.co/Rd6gF9rqT5

@jokowi"
2021-10-05 14:06:01,"Program Dear Doctor diproduksi di Media Center KPCPEN (Komite Penanganan Covid-19 dan Pemulihan Ekonomi Nasional) dengan menerapkan protokol kesehatan secara disiplin dan ketat.

#FMB9ID #KPCPEN #Kemkominfo #Kominfo #TaatPPKM #PeduliLindungi #KesehatanPulih #EkonomiBangkit"
