"created_at","text"
2021-10-05 11:38:03,"Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz 

#IndonesiaBangkit #SEMUAWAJIBPAKAIMASKER"
2021-10-05 05:14:37,"Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz 

#IndonesiaBangkit #SEMUAWAJIBPAKAIMASKER"
2021-10-01 06:42:14,"Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz 

#IndonesiaBangkit #SEMUAWAJIBPAKAIMASKER"
2021-09-30 08:47:25,"Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz 

#IndonesiaBangkit #SEMUAWAJIBPAKAIMASKER"
2021-10-02 06:06:37,"Pengaturan ini berdasarkan Inmendagri No. 46/2021 tentang Penyelenggaraan PON XX di Provinsi Papua

Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz"
2021-10-01 11:14:10,"Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz 

#IndonesiaBangkit #SEMUAWAJIBPAKAIMASKER"
2021-09-27 05:18:05,"Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz 

#IndonesiaBangkit #SEMUAWAJIBPAKAIMASKER"
2021-10-03 11:38:02,"Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz 

#IndonesiaBangkit #SEMUAWAJIBPAKAIMASKER"
2021-10-03 05:33:06,"Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz 

#IndonesiaBangkit #SEMUAWAJIBPAKAIMASKER"
2021-09-29 04:48:59,"Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz 

#IndonesiaBangkit #SEMUAWAJIBPAKAIMASKER"
2021-09-28 08:42:59,"Terakhir, buka aplikasi PeduliLindungi dan pilih Scan QR Code untuk check in.

Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz 

#IndonesiaBangkit #SEMUAWAJIBPAKAIMASKER"
2021-09-30 06:40:03,"3. Cek dan buktikan hoaks terkait COVID-19, kunjungi https://t.co/U0IVF5VDYz

Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz 

#IndonesiaBangkit #SEMUAWAJIBPAKAIMASKER"
2021-10-04 06:13:08,"Untuk informasi terkait COVID-19 kunjungi situs resmi Penanganan COVID-19 dan Pemulihan Ekonomi Nasional https://t.co/76orLH9UEv dan https://t.co/U0IVF5VDYz 

#IndonesiaBangkit #SEMUAWAJIBPAKAIMASKER"
2021-10-05 11:34:38,"Yes. PRN melaka ini sebiji mcm ujian tikus makmal. Bagi rakyat biasakan diri dengan norma baharu. Kita hidup dengan covid kot. Kasi masa untuk rakyat ini bernafas dan memulihkan ekonomi masing-masing. <U+0001F97A> https://t.co/LeyjEgZ8Z3"
2021-09-30 07:32:37,"Pandemi Covid-19 Turunkan Ekonomi Kota Bandung hingga Minus 2,28 Persen, Oded: Masa Tersulit 2,5 Juta Warga https://t.co/mWYrDgRGga"
2021-10-05 11:31:04,"Kasus Covid-19 Menurun, Wali Kota Bandung Optimis Ekonomi Kembali Pulih dengan Adanya Program Buruan SAE https://t.co/iXgJkjkZfH"
2021-10-04 01:45:34,"Yana Mulyana Ajak Ormas Tingkatkan Silaturahmi dan Berharap Bisa Pulihkan Ekonomi Akibat Covid-19 https://t.co/6UGztaWYiQ"
2021-10-05 11:30:00,"Destinasi ini merupakan jalur olah raga yang berada di tengah hutan dan telah dibangun sejak 2020, namun tertunda promosinya karena pandemi COVID-19.

Wisata Baru Sports Track Tinjomoyo Bangkitkan Ekonomi https://t.co/FuyBop2yX8

#SportsTrackTinjomoyo #TinjomoyoSemarang https://t.co/CTPXqOeUcH"
2021-10-05 11:22:49,"@KompasTV Kebijakan PPKM ternyata bisa menekan angka yang terdampak covid. Semoga saja covid segera musnah dan ekonomi bangkit kembali"
2021-10-05 11:04:37,"Hi Sob, dalam masa pandemi Covid 19, BRGM terus berupaya untuk melakukan peningkatan ekonomi dengan mengembangkan industri rumah tangga pada area target restorasi gambut BRGM lo. https://t.co/m1OSgSuc5p"
2021-09-27 03:17:15,"Menteri PPPA Sebut Perempuan Berperan Penting Pulihkan Ekonomi akibat Pandemi Covid-19

Menteri Pemberdayaan Perempuan dan Perlindungan Anak (PPPA), Bintang Puspayoga menegaskan, perempuan berperan penting menggerakan pemulihan ekonomi bangsa dan global

#PDIPerjuangan https://t.co/NrCm6nHDmr"
2021-09-27 14:36:20,"Dalam kesempatan bertemu dengan petani langsung, Bapak Taman berdiskusi walaupun kita masih berada disituasi pandemi Covid-19 ini, petani harus tetap berinovasi. Petani juga harus meningkatkan ekonomi utamanya di bidang pangan.

#PDIPerjuangan
#SolidBergerak"
2021-10-05 10:46:27,"Revitalisasi pasar rakyat merupakan bagian pembangunan pusat-pusat perekonomian yang diharapkan menjadi pengungkit ekonomi termasuk saat pandemi Covid-19.

#PDIPerjuangan 
#SolidBergerak"
2021-10-01 05:24:19,"Andang berkeyakinan, bahwa kedepannya Kab. Jepara akan terlepas dari pandemi Covid-19, dan masyarakat bisa beraktivitas serta ekonomi bisa normal kembali.

#PDIPerjuangan 
#SolidBergerak"
2021-09-28 13:20:39,"Paket sembako ini diberikan kepada masyarakat yang terdampak pandemi Covid-19.

“Dampak pandemi Covid-19 masih dirasakan dampaknya. Masyarakat menginginkan agar program pembangunan ditujukan pada pemulihan ekonomi,” ujar Muhammad Zaini, Ketua DPRD Kab. Pasuruan.

#PDIPerjuangan"
2021-09-29 12:22:26,"dengan program-program untuk melayani nasabah dengan memberikan tambahan modal maupun kredit usaha sebagai penggerak ekonomi masyarakat dan memberikan kontribusi dalam membantu pemerintah menangani kasus covid-19. Maju dan Jaya untuk BUMD Sragen.

#PDIPerjuangan 
#SolidBergerak"
2021-10-02 14:16:20,"Koperasi Teruji Jadi ‘Soko Guru’ Ekonomi Rakyat Kala Pandemi.

Peran koperasi sebagai ‘soko guru’ perekonomian nasional mendapatkan tantangan berat ketika menghadapi pandemi Covid-19.

#PDIPerjuangan 
#SolidBergerak https://t.co/cgY3040djI"
2021-10-01 06:05:16,"Pulihkan Pariwisata, Bupati Banyuwangi Ipuk Fiestiandani Beber Strategi “Tiga Makin”

Bupati Banyuwangi Ipuk Fiestiandani memaparkan sejumlah strategi pemulihan ekonomi di bidang pariwisata seiring dengan mulai melandainya kasus Covid-19.

#PDIPerjuangan
#SolidBergerak https://t.co/nLkkft62HT"
2021-09-27 03:17:16,"pada masa pandemi Covid-19. Hal tersebut disampaikan Bintang dalam Pertemuan Tingkat Menteri Forum Perempuan dan Ekonomi Asia-Pacific Economic Cooperation (APEC WEF) 2021 yang dilaksanakan secara virtual berpusat di Wellington, Selandia Baru. 

#PDIPerjuangan
#SolidBergerak"
2021-10-05 10:25:13,"Sehingga 30 September lepas, Public Bank telah memberi bantuan pinjaman balik bersasar yang fleksibel kepada lebih daripada 429,000 orang pelanggan dengan pinjaman berjumlah melebihi RM76 bilion. https://t.co/Yv39aNQ53g"
2021-10-05 08:31:16,"Bagi melindungi mereka daripada jangkitan COVID-19 di samping memastikan pengoperasian sekolah secara fizikal dapat dijalankan dalam persekitaran yang selamat. https://t.co/0X7sSbymuL"
2021-09-30 12:15:15,"Pembangkang dilaporkan bersetuju untuk bersama kerajaan dan mendatangani MoU Transformasi dan Kestabilan Politik supaya dapat membantu negara keluar daripada kemelut ekonomi dan kesihatan. https://t.co/kMIUgie0el"
2021-09-29 10:20:42,"DJPbKemenkeu_RI: Usaha ultra mikro menjadi sektor yang paling rentan terdampak Pandemi Covid-19 sebagai akibat dari diberlakukannya PPKM. Aktivitas dalam bertransaksi ekonomi terbatasi."
2021-10-05 10:00:25,"Di tengah pandemi Covid-19, TNI ikut berperan aktif menyukseskan program-program Penanganan Covid-19 dan Pemulihan Ekonomi Nasional (PC-PEN), di antaranya program vaksinasi serta bantuan tunai untuk pedagang kaki lima dan warung (BTPKLW)."
2021-09-29 10:00:35,"Usaha ultra mikro menjadi sektor yang paling rentan terdampak Pandemi Covid-19 sebagai akibat dari diberlakukannya PPKM. Aktivitas dalam bertransaksi ekonomi terbatasi."
2021-09-28 10:00:04,"Selamat sore, #MitraPerbendaharaan!

Upaya pemerintah untuk mendorong pemulihan ekonomi akibat Covid-19 terus dilakukan. Salah satunya melalui program akselerasi vaksinasi, https://t.co/w3U2VsxfWp"
2021-09-28 09:20:04,"DJPbKemenkeu_RI: Selamat sore, #MitraPerbendaharaan!

Upaya pemerintah untuk mendorong pemulihan ekonomi akibat Covid-19 terus dilakukan. Salah satunya melalui program akselerasi vaksinasi, https://t.co/w3U2VsxfWp"
2021-10-05 10:20:22,"DJPbKemenkeu_RI: Di tengah pandemi Covid-19, TNI ikut berperan aktif menyukseskan program-program Penanganan Covid-19 dan Pemulihan Ekonomi Nasional (PC-PEN), di antaranya program vaksinasi serta bantuan tunai untuk pedagang kaki lima dan warung (BTPKLW)."
2021-10-05 10:09:06,"Pemerintah mendorong agar warga desa mendapatkan vaksinasi Covid-19 dosis kedua guna mengejar kekebalan kelompok.
Serbuan vaksinasi terus digenjot ke pelosok2 desa di Indonesia,guna mempercepat pemulihan kesehatan sehingga aktivitas ekonomi bisa berjalan lebih cepat,"". https://t.co/VEdwWi8koC"
2021-10-05 10:08:15,"Presiden: Kunci Menggerakkan Ekonomi adalah Pengendalian COVID-19 https://t.co/TUw23egjBA"
2021-09-29 18:19:16,"KSPI meminta program bantuan sosial tunai (BSU) dan Kartu Prakerja dilanjutkan hingga pandemi COVID-19 selesai. https://t.co/Ry4JL4sRXb"
2021-10-01 09:55:30,"Bagi kamu yang ingin mendaftarkan diri untuk divaksinasi, sekarang bisa daftar vaksin online lewat handphone. Apa saja syaratnya? https://t.co/Ylf2ZycOz0"
2021-09-27 10:44:12,"""Kita berharap masyarakat tetap waspada bahwa pandemi COVID masih berada beserta kita sehingga tidak boleh kita kasih kendor,"" https://t.co/8TzFnCE3wp"
2021-10-04 08:23:20,"Sektor logistik dinilai akan menjadi salah satu kunci bagi percepatan pemulihan ekonomi Indonesia akibat pandemi COVID-19 https://t.co/EYnaQay7Ii"
2021-09-28 08:46:52,"Vaksin Bio Farma mulai banyak digunakan untuk vaksinasi COVID-19 di Tanah Air. Meski demikian, sejumlah masyarakat masih belum mengenali keberadaan vaksin ini. https://t.co/Ao3lPySF3y"
2021-10-04 03:57:48,"Para ekonom mewanti-wanti agar relaksasi PPKM dilakukan dengan serius agar tak terjadi gelombang tiga pandemi COVID-19 dan bernasib sama seperti Singapura. https://t.co/tyrflOW39y"
2021-09-28 12:17:29,"COVID-19 belum juga kelar, Menteri Keuangan Sri Mulyani mengungkapkan masih ada tantangan yang sama beratnya sudah menanti. https://t.co/ct3LaBJAGq"
2021-10-01 09:26:37,"Tren belanja online mengalami kenaikan selama pandemi COVID-19. Begini data dan faktanya: https://t.co/hNp6LfdZFK"
2021-09-28 11:55:38,"Pandemi COVID-19 menekan banyak sektor perekonomian. Hal ini juga turut mempengaruhi sektor lapangan kerja baru di masa new normal. https://t.co/qH3cc5iGBX"
2021-09-27 14:28:58,"Menko Kemaritiman dan Investasi Luhut Binsar Pandjaitan menegaskan kedatangan orang asing terus diperketat untuk negara dengan kasus COVID-19 yang tinggi. https://t.co/p4ZJV9TdP7"
2021-10-04 09:10:58,"Pesta pernikahan menjadi salah satu jenis kegiatan yang turut dibatasi selama pandemi COVID-19. Omzet pengusaha sektor ini pun anjlok. https://t.co/ylP1cWkUhq"
2021-09-29 15:43:20,"Hasil survei Skor Kesejahteraan 360° Cigna yang dilakukan pada kuartal kedua 2021 menunjukkan, indeks persepsi kesejahteraan Indonesia 2021 turun dari 2019. https://t.co/TMW40e9TKa"
